tweet_id,favorites,retweets
730196704625098752,4549,1748
729854734790754305,3814,1042
729838605770891264,1636,352
729823566028484608,3752,1160
729463711119904772,5449,2154
729113531270991872,1778,296
728986383096946689,2965,761
728760639972315136,4394,1590
728751179681943552,2615,637
728653952833728512,3126,973
728409960103686147,4627,1876
728387165835677696,3508,899
728046963732717569,4047,1122
728035342121635841,4288,1557
728015554473250816,3896,1025
727685679342333952,2808,596
727644517743104000,5533,1637
727524757080539137,4219,1126
727314416056803329,3150,695
727286334147182592,2890,769
727175381690781696,3692,1290
727155742655025152,3419,1232
726935089318363137,6501,2278
726887082820554753,3628,1413
726828223124897792,3378,943
726224900189511680,4185,1071
725842289046749185,6696,2490
725786712245440512,3946,1283
725729321944506368,4925,1655
725458796924002305,1339,573
724983749226668032,3530,1211
724771698126512129,2213,585
724405726123311104,5004,1556
724049859469295616,4078,1662
724046343203856385,2515,521
724004602748780546,3940,1432
723912936180330496,3688,1156
723688335806480385,7227,2722
723673163800948736,2862,833
723179728551723008,4995,1743
722974582966214656,3872,1468
722613351520608256,4711,1533
721503162398597120,4352,1694
721001180231503872,2396,573
720785406564900865,2919,721
720775346191278080,2322,606
720415127506415616,3900,1403
720389942216527872,6023,2329
720340705894408192,2705,912
720059472081784833,3647,1050
720043174954147842,4684,1877
719991154352222208,4583,1624
719704490224398336,4294,1330
719551379208073216,4774,1774
719367763014393856,2654,702
719339463458033665,4212,1154
719332531645071360,3252,888
718971898235854848,3283,1010
718939241951195136,4947,1631
718631497683582976,17818,7463
718613305783398402,2314,449
718540630683709445,2300,949
718460005985447936,2551,489
718454725339934721,4597,1411
718246886998687744,1804,459
718234618122661888,3655,931
717841801130979328,2323,559
717790033953034240,2695,1022
717537687239008257,5468,1721
717428917016076293,1528,420
717421804990701568,2967,776
717047459982213120,5938,1792
717009362452090881,3060,894
716802964044845056,4067,1086
716791146589110272,7813,1482
716730379797970944,1165,408
716447146686459905,12341,5482
716439118184652801,2263,198
716285507865542656,2626,986
716080869887381504,6415,1772
715928423106027520,3015,820
715758151270801409,3513,1334
715733265223708672,4422,1578
715704790270025728,2628,529
715696743237730304,3707,1202
715680795826982913,4065,1489
715360349751484417,5173,1461
715342466308784130,2874,641
715220193576927233,2284,608
715200624753819648,4880,1747
715009755312439296,3922,1147
714982300363173890,3523,965
714962719905021952,6947,3973
714957620017307648,3924,1318
714631576617938945,3095,933
714606013974974464,3439,864
714485234495041536,2519,1049
714258258790387713,2883,686
714251586676113411,3107,780
714214115368108032,2165,820
714141408463036416,4095,1320
713919462244790272,3119,742
713909862279876608,1794,508
713900603437621249,2691,684
713761197720473600,4602,1273
713411074226274305,4194,1220
713177543487135744,6832,2679
713175907180089344,4203,1374
712809025985978368,18033,6273
712717840512598017,11647,4634
712668654853337088,3928,1133
712438159032893441,5034,1463
712309440758808576,223,25
712097430750289920,3568,967
712092745624633345,2788,837
712085617388212225,3100,460
712065007010385924,2125,585
711998809858043904,0,122
711968124745228288,7614,2154
711743778164514816,2695,933
711732680602345472,8318,3805
711694788429553666,31029,17161
711652651650457602,3654,852
711363825979756544,3417,1059
711306686208872448,3131,695
711008018775851008,2831,575
710997087345876993,4334,1298
710844581445812225,2417,643
710833117892898816,2541,499
710658690886586372,2200,530
710609963652087808,4538,2225
710588934686908417,4293,1745
710296729921429505,2257,688
710283270106132480,2052,492
710272297844797440,4266,1176
710269109699739648,2271,1043
710153181850935296,2758,838
710140971284037632,2599,832
710117014656950272,5160,1845
709918798883774466,3315,1016
709901256215666688,631,96
709852847387627521,3313,1128
709566166965075968,3353,1119
709556954897764353,3110,1005
709519240576036864,1425,225
709449600415961088,2089,533
709409458133323776,2507,641
709225125749587968,2274,536
709207347839836162,11798,5379
709198395643068416,2327,605
709179584944730112,1909,628
709158332880297985,1928,378
709042156699303936,4469,1528
708853462201716736,1708,613
708845821941387268,2810,835
708834316713893888,1596,471
708810915978854401,15613,6463
708738143638450176,2615,767
708711088997666817,2402,666
708479650088034305,2407,641
708469915515297792,2940,759
708400866336894977,15057,9394
708356463048204288,3389,1238
708349470027751425,2238,694
708149363256774660,4085,1454
708130923141795840,3199,800
708119489313951744,2546,917
708109389455101952,1854,522
708026248782585858,4173,1809
707995814724026368,2968,1053
707983188426153984,48,2
707969809498152960,2550,897
707776935007539200,3105,898
707741517457260545,2355,570
707738799544082433,3858,2281
707693576495472641,3216,937
707629649552134146,2432,814
707610948723478529,16083,5928
707420581654872064,2133,656
707411934438625280,2183,563
707387676719185920,3314,1189
707377100785885184,3093,1011
707315916783140866,2348,595
707297311098011648,2648,734
707059547140169728,2466,634
707038192327901184,2069,736
707021089608753152,3875,1272
707014260413456384,2192,558
706904523814649856,13800,7345
706901761596989440,1936,543
706681918348251136,3124,914
706644897839910912,2432,1025
706593038911545345,2044,595
706538006853918722,3291,1345
706516534877929472,2962,966
706346369204748288,3266,865
706310011488698368,20110,7368
706291001778950144,1623,449
706265994973601792,2596,868
706169069255446529,3699,2065
706166467411222528,4876,1507
706153300320784384,1404,358
705975130514706432,2942,679
705970349788291072,3020,836
705898680587526145,2257,517
705786532653883392,1841,485
705591895322394625,3000,1071
705475953783398401,2820,854
705442520700944385,4171,1502
705428427625635840,3608,1563
705239209544720384,2843,705
705223444686888960,2444,745
705102439679201280,2033,486
705066031337840642,2071,570
704871453724954624,4052,1051
704859558691414016,2141,497
704847917308362754,4816,1420
704819833553219584,2504,918
704761120771465216,6301,2722
704499785726889984,2749,934
704491224099647488,706,74
704480331685040129,3226,1007
704364645503647744,7548,3325
704347321748819968,1494,324
704134088924532736,1429,426
704113298707505153,1765,537
704054845121142784,2781,867
703774238772166656,1761,417
703769065844768768,3098,1061
703631701117943808,2425,623
703611486317502464,3649,1425
703425003149250560,3592,1266
703407252292673536,2317,647
703382836347330562,3318,1068
703356393781329922,1820,360
703268521220972544,1881,510
703079050210877440,6994,2890
703041949650034688,24956,11642
702932127499816960,2446,673
702899151802126337,1515,419
702684942141153280,3071,991
702671118226825216,2072,526
702598099714314240,11610,3223
702539513671897089,2740,904
702332542343577600,3000,1440
702321140488925184,3119,981
702276748847800320,2336,720
702217446468493312,4527,1260
701981390485725185,3264,921
701952816642965504,3643,959
701889187134500865,3350,1295
701805642395348998,3231,1564
701601587219795968,1987,428
701570477911896070,2667,873
701545186879471618,2526,574
701214700881756160,11568,4774
700890391244103680,2107,528
700864154249383937,2464,586
700847567345688576,2339,467
700796979434098688,2312,882
700747788515020802,21563,8688
700518061187723268,2470,744
700505138482569216,2171,543
700462010979500032,3892,1672
700167517596164096,2495,683
700151421916807169,2117,632
700143752053182464,7124,2533
700062718104104960,2504,640
700029284593901568,1974,544
700002074055016451,3131,1255
699801817392291840,2862,881
699788877217865730,2120,483
699779630832685056,2587,1156
699775878809702401,1859,564
699691744225525762,9732,4304
699446877801091073,5657,2465
699434518667751424,2076,481
699423671849451520,1285,301
699413908797464576,1979,589
699370870310113280,1798,406
699323444782047232,2981,807
699088579889332224,2138,588
699079609774645248,2323,604
699072405256409088,2803,1114
699060279947165696,3544,1681
699036661657767936,2471,1129
698989035503689728,3160,906
698953797952008193,2540,853
698907974262222848,2399,575
698710712454139905,2338,636
698703483621523456,1370,350
698635131305795584,1230,323
698549713696649216,2207,582
698355670425473025,1749,414
698342080612007937,2143,901
698262614669991936,4520,1862
698195409219559425,15915,5608
698178924120031232,2669,698
697995514407682048,1446,317
697990423684476929,3115,1207
697943111201378304,2264,633
697881462549430272,2862,1089
697630435728322560,1644,511
697616773278015490,2961,942
697596423848730625,2857,1175
697575480820686848,1934,471
697516214579523584,1929,1034
697482927769255936,2305,627
697463031882764288,3248,1312
697270446429966336,4476,1762
697259378236399616,3127,937
697255105972801536,2910,1086
697242256848379904,2399,633
696900204696625153,2998,967
696894894812565505,2225,639
696886256886657024,4585,1672
696877980375769088,2322,665
696754882863349760,1404,334
696744641916489729,1950,868
696713835009417216,2245,606
696518437233913856,3717,1621
696490539101908992,1153,134
696488710901260288,2377,955
696405997980676096,3031,1080
696100768806522880,1830,609
695816827381944320,2845,1081
695794761660297217,3007,727
695767669421768709,1756,689
695629776980148225,4318,1955
695446424020918272,4190,1708
695409464418041856,8218,3356
695314793360662529,3433,1346
695095422348574720,2519,574
695074328191332352,2683,1026
695064344191721472,1519,547
695051054296211456,2510,744
694925794720792577,2564,857
694905863685980160,2615,875
694669722378485760,33933,13445
694356675654983680,1425,267
694352839993344000,1925,566
694342028726001664,1507,454
694329668942569472,1889,472
694206574471057408,3926,1915
694183373896572928,2791,871
694001791655137281,3230,962
693993230313091072,1788,378
693942351086120961,1662,343
693647888581312512,2547,546
693644216740769793,1293,118
693642232151285760,2421,392
693629975228977152,2324,744
693622659251335168,1461,349
693590843962331137,4795,1840
693582294167244802,1564,234
693486665285931008,1681,592
693280720173801472,3177,1165
693267061318012928,2258,757
693262851218264065,2089,465
693231807727280129,2738,696
693155686491000832,7478,2999
693109034023534592,1617,569
693095443459342336,1763,427
692919143163629568,2577,714
692905862751522816,2306,818
692901601640583168,1664,560
692894228850999298,2137,739
692828166163931137,2732,832
692752401762250755,6454,3411
692568918515392513,4128,1451
692535307825213440,2987,1279
692530551048294401,1753,384
692423280028966913,1398,205
692417313023332352,8869,3234
692187005137076224,2397,768
692158366030913536,2029,747
692142790915014657,1555,366
692041934689402880,3216,1179
692017291282812928,2743,896
691820333922455552,3762,1541
691793053716221953,7703,3959
691756958957883396,2680,923
691675652215414786,1849,473
691483041324204033,2267,521
691459709405118465,3826,1061
691444869282295808,2495,789
691416866452082688,18333,7154
691321916024623104,2449,622
691096613310316544,2831,830
691090071332753408,1640,317
690989312272396288,5604,2698
690959652130045952,3398,1150
690938899477221376,3869,1810
690932576555528194,3108,943
690735892932222976,3587,1191
690728923253055490,2058,484
690690673629138944,2213,774
690649993829576704,1235,256
690607260360429569,286,15
690597161306841088,1843,570
690400367696297985,1791,422
690374419777196032,3069,795
690360449368465409,2511,825
690348396616552449,1413,481
690248561355657216,1594,387
690021994562220032,2655,963
690015576308211712,2364,683
690005060500217858,3478,1583
689999384604450816,1342,340
689993469801164801,1383,422
689977555533848577,1299,422
689905486972461056,2329,649
689877686181715968,2871,1090
689835978131935233,2064,706
689661964914655233,3076,880
689659372465688576,9813,3605
689623661272240129,2104,599
689599056876867584,11051,5176
689557536375177216,1956,425
689517482558820352,3223,1336
689289219123089408,2135,876
689283819090870273,3092,1033
689280876073582592,1874,661
689275259254616065,1090,233
689255633275777024,2422,1012
689154315265683456,2929,925
689143371370250240,1918,469
688916208532455424,2568,804
688908934925697024,1995,720
688898160958271489,1985,734
688894073864884227,2129,642
688828561667567616,1307,342
688804835492233216,915,176
688789766343622656,2107,623
688547210804498433,2458,657
688519176466644993,2205,685
688385280030670848,8778,4195
688211956440801280,2130,784
688179443353796608,2025,547
688116655151435777,2680,726
688064179421470721,1644,338
687841446767013888,5163,2333
687826841265172480,2598,1048
687818504314159109,2347,896
687807801670897665,2257,672
687732144991551489,1668,619
687704180304273409,2305,787
687664829264453632,1841,482
687494652870668288,1806,541
687480748861947905,1518,226
687476254459715584,1880,501
687460506001633280,1960,507
687399393394311168,1800,578
687317306314240000,19105,8609
687312378585812992,4133,1777
687127927494963200,5132,2115
687124485711986689,2075,475
687109925361856513,5518,2308
687102708889812993,2216,901
687096057537363968,2129,570
686947101016735744,8189,2996
686760001961103360,3329,1300
686749460672679938,3286,1357
686730991906516992,3917,1132
686683045143953408,2679,758
686618349602762752,3510,1273
686606069955735556,1797,510
686394059078897668,1645,646
686386521809772549,3083,826
686377065986265092,2105,530
686358356425093120,2053,617
686286779679375361,3824,1572
686050296934563840,2109,682
686035780142297088,1090,111
686034024800862208,2922,1070
686007916130873345,2344,379
686003207160610816,1732,579
685973236358713344,1983,488
685943807276412928,1544,553
685906723014619143,7083,2679
685681090388975616,1938,115
685667379192414208,2231,524
685663452032069632,3054,1373
685641971164143616,2765,713
685547936038666240,31173,14557
685532292383666176,2882,1082
685325112850124800,8919,3706
685321586178670592,2505,592
685315239903100929,3118,972
685307451701334016,1973,412
685268753634967552,2933,1116
685198997565345792,2211,617
685169283572338688,3895,1330
684969860808454144,2267,342
684959798585110529,6438,2919
684940049151070208,3035,973
684926975086034944,3320,436
684914660081053696,3317,1362
684902183876321280,1770,492
684880619965411328,1984,753
684830982659280897,33179,20333
684800227459624960,2585,937
684594889858887680,8427,3281
684588130326986752,3894,1324
684567543613382656,2842,1135
684538444857667585,2501,885
684481074559381504,3674,1110
684460069371654144,1869,522
684241637099323392,7685,3059
684225744407494656,1178,191
684222868335505415,3623,1270
684200372118904832,2034,978
684195085588783105,1806,475
684188786104872960,3319,1090
684177701129875456,1912,615
684147889187209216,2831,1416
684122891630342144,1903,441
684097758874210310,3900,1338
683857920510050305,3612,1052
683852578183077888,1841,325
683849932751646720,2470,881
683834909291606017,2493,1053
683828599284170753,2659,995
683773439333797890,3160,1257
683742671509258241,6112,3108
683515932363329536,6957,2703
683498322573824003,3012,910
683481228088049664,2533,937
683462770029932544,2295,636
683449695444799489,3667,1500
683391852557561860,7240,2243
683357973142474752,2743,854
683142553609318400,2718,981
683111407806746624,3223,848
683098815881154561,2056,612
683078886620553216,1896,532
683030066213818368,2040,696
682962037429899265,34688,15329
682808988178739200,1684,158
682788441537560576,2345,1047
682750546109968385,1438,409
682697186228989953,1248,342
682662431982772225,2887,1014
682638830361513985,1956,557
682429480204398592,3252,1081
682406705142087680,7156,1638
682393905736888321,2121,618
682389078323662849,1584,441
682303737705140231,2901,914
682259524040966145,3913,1112
682242692827447297,3052,1075
682088079302213632,17223,9178
682059653698686977,4664,1574
682047327939461121,3033,877
682032003584274432,6220,1863
682003177596559360,2947,1412
681981167097122816,2655,956
681891461017812993,2334,767
681694085539872773,12129,3802
681679526984871937,1677,414
681654059175129088,2480,844
681610798867845120,1790,435
681579835668455424,3349,1211
681523177663676416,13481,5366
681340665377193984,1556,253
681339448655802368,8795,3810
681320187870711809,2495,690
681302363064414209,3707,1692
681297372102656000,3041,886
681281657291280384,3056,1026
681261549936340994,1372,247
681242418453299201,1403,490
681231109724700672,2282,457
681193455364796417,3495,1381
680970795137544192,2277,608
680959110691590145,4334,1865
680940246314430465,3014,969
680934982542561280,1972,408
680913438424612864,2277,578
680889648562991104,1663,346
680836378243002368,3262,1235
680805554198020098,2030,625
680801747103793152,2245,762
680798457301471234,2675,963
680609293079592961,2479,651
680583894916304897,3412,1231
680497766108381184,3983,1793
680494726643068929,1619,452
680473011644985345,2400,703
680440374763077632,1364,466
680221482581123072,1409,275
680206703334408192,2676,1087
680191257256136705,2030,466
680176173301628928,3667,1442
680161097740095489,2203,690
680145970311643136,3419,1622
680130881361686529,2166,880
680115823365742593,2568,851
680100725817409536,3395,1293
680085611152338944,12083,8414
680070545539371008,2442,802
679877062409191424,1866,603
679872969355714560,2076,618
679862121895714818,2320,575
679854723806179328,2689,1147
679844490799091713,2247,707
679828447187857408,34095,13017
679777920601223168,2933,1023
679736210798047232,1971,736
679729593985699840,2049,778
679722016581222400,1575,440
679530280114372609,4502,1948
679527802031484928,2487,676
679511351870550016,3160,1175
679503373272485890,2986,1366
679475951516934144,1971,601
679462823135686656,29628,17453
679405845277462528,2235,1107
679158373988876288,19962,7462
679148763231985668,2634,962
679132435750195208,2794,1074
679111216690831360,5590,2404
679062614270468097,15898,7437
679047485189439488,2116,607
679001094530465792,2681,1133
678991772295516161,2135,1068
678969228704284672,1543,423
678800283649069056,2416,841
678798276842360832,3238,1070
678774928607469569,2644,843
678767140346941444,3310,1265
678764513869611008,1528,434
678755239630127104,6659,3031
678740035362037760,3502,1538
678708137298427904,5276,2257
678675843183484930,2675,1358
678643457146150913,1934,372
678446151570427904,3757,1416
678424312106393600,5127,2357
678410210315247616,3953,1663
678399652199309312,75334,29450
678396796259975168,1494,386
678389028614488064,1750,390
678380236862578688,2294,837
678341075375947776,1620,496
678334497360859136,1218,231
678278586130948096,10715,5661
678255464182861824,1490,341
678023323247357953,1787,349
678021115718029313,12711,5813
677961670166224897,3213,1571
677918531514703872,1254,379
677895101218201600,4507,1904
677716515794329600,2857,902
677700003327029250,3188,1332
677698403548192770,1152,295
677687604918272002,2335,780
677673981332312066,3129,1389
677662372920729601,1831,878
677644091929329666,1746,747
677573743309385728,1995,636
677565715327688705,1223,425
677557565589463040,2286,1057
677547928504967168,6486,3405
677530072887205888,993,211
677335745548390400,2842,1611
677334615166730240,1263,259
677331501395156992,1018,216
677328882937298944,3421,1398
677314812125323265,1550,485
677301033169788928,1143,369
677269281705472000,1846,655
677228873407442944,3318,1510
677187300187611136,2553,840
676975532580409345,2593,985
676957860086095872,2090,745
676949632774234114,1227,367
676948236477857792,2012,795
676946864479084545,1618,337
676942428000112642,1932,686
676936541936185344,11909,4569
676916996760600576,2771,1673
676897532954456065,2103,667
676864501615042560,1954,650
676821958043033607,21299,14234
676819651066732545,1697,611
676811746707918848,1344,396
676776431406465024,4660,1859
676617503762681856,2688,881
676613908052996102,1016,184
676606785097199616,1774,399
676603393314578432,1082,355
676593408224403456,4252,1973
676590572941893632,861,115
676588346097852417,2143,722
676582956622721024,1106,253
676575501977128964,2397,1030
676533798876651520,1749,512
676496375194980353,1419,485
676470639084101634,10843,4312
676440007570247681,1609,610
676430933382295552,1299,314
676263575653122048,1950,499
676237365392908289,1122,258
676219687039057920,71292,28489
676215927814406144,1617,529
676191832485810177,2110,951
676146341966438401,1797,611
676121918416756736,2014,1070
676101918813499392,2640,1078
676098748976615425,2762,1293
676089483918516224,1219,405
675898130735476737,1498,521
675891555769696257,1976,783
675888385639251968,2197,868
675878199931371520,3875,1285
675870721063669760,1513,519
675853064436391936,2500,1178
675849018447167488,884,129
675845657354215424,2107,802
675822767435051008,1413,488
675820929667219457,977,219
675798442703122432,9547,3143
675781562965868544,1497,429
675740360753160193,1091,307
675710890956750848,1737,750
675707330206547968,1833,626
675706639471788032,601,87
675534494439489536,1705,375
675531475945709568,1098,346
675522403582218240,960,257
675517828909424640,1196,425
675501075957489664,15948,5369
675497103322386432,2900,1182
675489971617296384,1189,543
675483430902214656,1705,885
675432746517426176,1398,527
675372240448454658,1562,474
675362609739206656,977,204
675354435921575936,30137,15295
675349384339542016,3625,2067
675334060156301312,2546,1174
675166823650848770,3272,1427
675153376133427200,5753,2332
675149409102012420,3440,1550
675147105808306176,868,207
675146535592706048,1088,264
675145476954566656,1965,814
675135153782571009,1200,427
675113801096802304,1790,710
675111688094527488,885,223
675109292475830276,2589,1028
675047298674663426,966,288
675015141583413248,2493,1080
675006312288268288,897,206
675003128568291329,1430,424
674999807681908736,2052,996
674805413498527744,786,326
674800520222154752,2768,779
674793399141146624,2291,987
674790488185167872,1017,226
674788554665512960,738,188
674781762103414784,1846,1082
674774481756377088,1007,427
674767892831932416,1669,712
674764817387900928,722,208
674754018082705410,1254,398
674752233200820224,1344,417
674743008475090944,1289,492
674742531037511680,441,46
674739953134403584,998,342
674737130913071104,595,81
674690135443775488,1054,426
674670581682434048,1491,590
674664755118911488,837,217
674646392044941312,1318,439
674644256330530816,956,253
674638615994089473,1549,534
674632714662858753,1380,520
674606911342424069,858,89
674468880899788800,5726,1841
674447403907457024,979,321
674436901579923456,1024,355
674422304705744896,1323,486
674416750885273600,633,123
674410619106390016,1104,418
674394782723014656,1380,514
674372068062928900,788,286
674330906434379776,529,69
674318007229923329,1293,464
674307341513269249,10444,6254
674291837063053312,13525,5309
674271431610523648,1431,667
674269164442398721,840,208
674265582246694913,1502,760
674262580978937856,1213,402
674255168825880576,1340,489
674082852460433408,707,150
674075285688614912,921,253
674063288070742018,5872,1963
674053186244734976,3038,1170
674051556661161984,1333,444
674045139690631169,1298,581
674042553264685056,657,115
674038233588723717,1010,380
674036086168010753,787,185
674024893172875264,1630,1112
674019345211760640,1044,273
674014384960745472,1434,579
674008982932058114,1110,319
673956914389192708,1803,870
673919437611909120,1081,336
673906403526995968,2931,1494
673887867907739649,866,230
673716320723169284,2843,686
673715861853720576,3232,1859
673711475735838725,961,272
673709992831262724,773,240
673708611235921920,985,260
673707060090052608,1015,353
673705679337693185,1159,368
673700254269775872,1317,517
673697980713705472,3625,1749
673689733134946305,1594,591
673688752737402881,1158,447
673686845050527744,1312,391
673680198160809984,1255,424
673662677122719744,1157,337
673656262056419329,665,210
673636718965334016,1022,329
673612854080196609,1464,650
673583129559498752,1100,324
673580926094458881,762,248
673576835670777856,1268,504
673363615379013632,949,273
673359818736984064,1324,612
673355879178194945,1378,512
673352124999274496,1530,484
673350198937153538,699,190
673345638550134785,2291,1141
673343217010679808,886,245
673342308415348736,1170,512
673320132811366400,12305,7076
673317986296586240,806,225
673295268553605120,6905,2847
673270968295534593,979,326
673240798075449344,1308,636
673213039743795200,2036,755
673148804208660480,1545,566
672997845381865473,1801,640
672995267319328768,866,263
672988786805112832,898,264
672984142909456390,1147,492
672980819271634944,1667,914
672975131468300288,1538,813
672970152493887488,867,321
672968025906282496,1221,488
672964561327235073,1292,579
672902681409806336,1261,445
672898206762672129,821,379
672884426393653248,1410,760
672877615439593473,938,321
672834301050937345,1196,516
672828477930868736,1135,438
672640509974827008,903,286
672622327801233409,1182,435
672614745925664768,1119,527
672609152938721280,1002,350
672604026190569472,1002,357
672594978741354496,1206,549
672591762242805761,870,298
672591271085670400,660,170
672538107540070400,930,325
672523490734551040,566,151
672488522314567680,1021,390
672482722825261057,1028,540
672481316919734272,661,118
672475084225949696,1324,633
672466075045466113,1232,473
672272411274932228,5887,3042
672267570918129665,1355,552
672264251789176834,1032,300
672256522047614977,2587,1371
672254177670729728,1309,675
672248013293752320,1582,537
672245253877968896,622,140
672239279297454080,826,288
672231046314901505,1670,915
672222792075620352,720,185
672205392827572224,2057,1038
672169685991993344,935,332
672160042234327040,801,317
672139350159835138,1597,628
672125275208069120,2173,1028
672095186491711488,900,335
672082170312290304,861,331
672068090318987265,1177,462
671896809300709376,7808,3774
671891728106971137,1203,509
671882082306625538,3202,1252
671879137494245376,1291,597
671874878652489728,1144,499
671866342182637568,1029,438
671855973984772097,820,391
671789708968640512,6492,3110
671768281401958400,1086,446
671763349865160704,1530,811
671744970634719232,1244,692
671743150407421952,691,212
671735591348891648,1324,679
671729906628341761,7741,3917
671561002136281088,11693,6517
671550332464455680,832,189
671547767500775424,1235,524
671544874165002241,1790,924
671542985629241344,989,506
671538301157904385,851,346
671536543010570240,1076,366
671533943490011136,921,519
671528761649688577,769,231
671520732782923777,1262,473
671518598289059840,861,264
671511350426865664,1459,625
671504605491109889,6398,3228
671497587707535361,846,410
671488513339211776,913,434
671486386088865792,526,178
671485057807351808,698,210
671390180817915904,1311,675
671362598324076544,1013,268
671357843010908160,361,141
671355857343524864,442,109
671347597085433856,868,381
671186162933985280,660,187
671182547775299584,1008,298
671166507850801152,796,310
671163268581498880,1496,997
671159727754231808,323,72
671154572044468225,641,197
671151324042559489,598,137
671147085991960577,599,199
671141549288370177,1052,587
671138694582165504,839,359
671134062904504320,670,170
671122204919246848,3167,2264
671115716440031232,1248,699
671109016219725825,1040,393
670995969505435648,997,257
670842764863651840,22624,7799
670840546554966016,533,171
670838202509447168,1012,615
670833812859932673,389,113
670832455012716544,664,192
670826280409919488,5021,3625
670823764196741120,698,167
670822709593571328,554,87
670815497391357952,2877,1374
670811965569282048,1024,241
670807719151067136,1069,443
670804601705242624,1789,855
670803562457407488,312,81
670797304698376195,675,211
670792680469889025,753,244
670789397210615808,599,215
670786190031921152,547,180
670783437142401025,758,344
670782429121134593,1404,692
670780561024270336,723,260
670778058496974848,306,65
670764103623966721,991,385
670755717859713024,400,95
670733412878163972,878,463
670727704916926465,759,323
670717338665226240,1088,433
670704688707301377,709,333
670691627984359425,534,218
670679630144274432,680,252
670676092097810432,223,37
670668383499735048,9722,4466
670474236058800128,1380,662
670468609693655041,327,80
670465786746662913,885,491
670452855871037440,501,181
670449342516494336,1101,581
670444955656130560,6194,1786
670442337873600512,589,182
670435821946826752,967,458
670434127938719744,1291,580
670433248821026816,302,102
670428280563085312,1275,551
670427002554466305,478,146
670421925039075328,1185,574
670420569653809152,560,279
670417414769758208,516,292
670411370698022913,1845,802
670408998013820928,500,197
670403879788544000,390,136
670385711116361728,510,184
670374371102445568,685,247
670361874861563904,297,59
670338931251150849,392,100
670319130621435904,3559,1102
670303360680108032,399,116
670290420111441920,639,259
670093938074779648,940,297
670086499208155136,635,226
670079681849372674,2018,1093
670073503555706880,1420,701
670069087419133954,568,213
670061506722140161,686,300
670055038660800512,607,290
670046952931721218,589,159
670040295598354432,683,101
670037189829525505,537,248
670003130994700288,301,83
669993076832759809,297,74
669972011175813120,406,138
669970042633789440,278,49
669942763794931712,458,143
669926384437997569,348,87
669923323644657664,212,53
669753178989142016,730,354
669749430875258880,232,60
669684865554620416,460,78
669683899023405056,346,98
669682095984410625,319,123
669680153564442624,608,257
669661792646373376,733,381
669625907762618368,3216,1625
669603084620980224,870,327
669597912108789760,464,137
669583744538451968,1359,834
669573570759163904,397,125
669571471778410496,1452,916
669567591774625800,213,47
669564461267722241,355,108
669393256313184256,324,65
669375718304980992,1209,650
669371483794317312,446,155
669367896104181761,414,137
669363888236994561,567,207
669359674819481600,340,109
669354382627049472,2457,1134
669353438988365824,576,234
669351434509529089,396,166
669328503091937280,930,380
669327207240699904,521,111
669324657376567296,450,190
669216679721873412,1089,361
669214165781868544,396,142
669203728096960512,914,418
669037058363662336,594,278
669015743032369152,673,332
669006782128353280,527,217
669000397445533696,19127,5685
668994913074286592,394,201
668992363537309700,670,304
668989615043424256,610,299
668988183816871936,823,407
668986018524233728,500,147
668981893510119424,495,271
668979806671884288,726,307
668975677807423489,1179,519
668967877119254528,131,20
668960084974809088,640,220
668955713004314625,249,65
668932921458302977,231,53
668902994700836864,289,90
668892474547511297,365,132
668872652652679168,488,274
668852170888998912,417,145
668826086256599040,389,118
668815180734689280,509,233
668779399630725120,652,335
668655139528511488,485,196
668645506898350081,801,471
668643542311546881,805,463
668641109086707712,972,482
668636665813057536,944,446
668633411083464705,2543,1427
668631377374486528,646,287
668627278264475648,289,100
668625577880875008,347,114
668623201287675904,1283,670
668620235289837568,187,36
668614819948453888,563,284
668587383441514497,1531,964
668567822092664832,216,49
668544745690562560,465,203
668542336805281792,413,188
668537837512433665,231,63
668528771708952576,422,198
668507509523615744,294,92
668496999348633600,370,118
668484198282485761,382,214
668480044826800133,413,131
668466899341221888,802,459
668297328638447616,572,263
668291999406125056,222,29
668286279830867968,456,124
668274247790391296,749,208
668268907921326080,501,210
668256321989451776,1183,537
668248472370458624,867,418
668237644992782336,5616,2525
668226093875376128,263,90
668221241640230912,463,176
668204964695683073,509,177
668190681446379520,592,179
668171859951755264,442,165
668154635664932864,456,282
668142349051129856,527,251
668113020489474048,606,212
667937095915278337,1133,715
667924896115245057,270,97
667915453470232577,191,49
667911425562669056,444,260
667902449697558528,783,347
667886921285246976,1691,951
667885044254572545,751,416
667878741721415682,360,106
667873844930215936,569,364
667866724293877760,2779,926
667861340749471744,226,73
667832474953625600,265,56
667806454573760512,955,442
667801013445750784,292,83
667793409583771648,632,301
667782464991965184,372,220
667773195014021121,212,46
667766675769573376,389,195
667728196545200128,336,134
667724302356258817,438,283
667550904950915073,0,29
667550882905632768,0,26
667549055577362432,5236,2014
667546741521195010,311,113
667544320556335104,782,478
667538891197542400,185,59
667534815156183040,738,469
667530908589760512,424,216
667524857454854144,1542,1002
667517642048163840,339,174
667509364010450944,6213,1903
667502640335572993,496,198
667495797102141441,474,238
667491009379606528,469,199
667470559035432960,230,87
667455448082227200,177,55
667453023279554560,287,78
667443425659232256,699,513
667437278097252352,409,211
667435689202614272,278,79
667405339315146752,424,200
667393430834667520,174,51
667369227918143488,333,149
667211855547486208,442,219
667200525029539841,564,236
667192066997374976,343,87
